SYMBOL BIOTYPE
Gm10045 transcribed_processed_pseudogene
Gm12168 processed_pseudogene
Gm12573 processed_pseudogene
Gm12169 protein_coding
Gm12170 unprocessed_pseudogene
Gm12171 lncRNA
Gm14935 processed_pseudogene
Gm13775 lncRNA
Gm10686 TEC
Gm14803 processed_pseudogene
Gm14800 processed_pseudogene
Ghrhr protein_coding
Gm13359 processed_pseudogene
Gm12173 unprocessed_pseudogene
Gm12909 lncRNA
Gm12910 lncRNA
Gm14802 processed_pseudogene
Gm14811 processed_pseudogene
Gm14815 processed_pseudogene
Gm14810 processed_pseudogene
Gm12174 processed_pseudogene
Gm15535 lncRNA
Gatb protein_coding
Gm10797 TEC
Gga1 protein_coding
Gm14813 processed_pseudogene
Gm12175 processed_pseudogene
Glt28d2 protein_coding
Gm12176 processed_pseudogene
Gm12178 processed_pseudogene
Gm12179 processed_pseudogene
Gm12180 processed_pseudogene
Gm12181 processed_pseudogene
Gm12182 processed_pseudogene
Gm12183 processed_pseudogene
Gm15567 lncRNA
Gm14812 lncRNA
Gm14809 lncRNA
Gm14808 lncRNA
Gm12184 protein_coding
Gm15570 processed_pseudogene
Gm14816 processed_pseudogene
Gm10463 TEC
Gm12185 protein_coding
Gm14832 processed_pseudogene
Gm14829 processed_pseudogene
Gm14828 processed_pseudogene
Gm12186 processed_pseudogene
Gm12187 unprocessed_pseudogene
Gm12188 processed_pseudogene
Gm10865 lncRNA
Gm13397 processed_pseudogene
Gm13398 protein_coding
Gcat protein_coding
Galr3 protein_coding
Gm10209 TEC
Gm12189 processed_pseudogene
Gdpd2 protein_coding
Gm10080 processed_pseudogene
Gm15615 processed_pseudogene
Gm12190 processed_pseudogene
Gm14866 lncRNA
Gm14902 lncRNA
Gdf1 protein_coding
Gm15613 processed_pseudogene
Gm15614 lncRNA
Gm10461 TEC
Gm11209 lncRNA
Gm11210 lncRNA
Gm11211 lncRNA
Gm11481 processed_pseudogene
Gm11480 processed_pseudogene
Gm12191 processed_pseudogene
Gm12192 processed_pseudogene
Gm12193 processed_pseudogene
Gfpt2 protein_coding
Glo1 protein_coding
Gm10126 processed_pseudogene
Gm10863 lncRNA
Gm15541 lncRNA
Gm14901 processed_pseudogene
Gm14328 processed_pseudogene
Gm10705 processed_pseudogene
Gm15665 processed_pseudogene
Gm14842 processed_pseudogene
Foxo4 protein_coding
Gm13421 lncRNA
Gm12194 processed_pseudogene
Fstl1 protein_coding
Gm11212 unprocessed_pseudogene
Foxr1 protein_coding
Gm15725 transcribed_processed_pseudogene
Gm12195 lncRNA
Ftl1-ps1 protein_coding
Gm10046 transcribed_unprocessed_pseudogene
Gm10651 processed_pseudogene
Gdf15 protein_coding
Gm13372 lncRNA
Gm13371 lncRNA
Gm10532 lncRNA
Gm11175 lncRNA
Glp1r protein_coding
Gm13373 lncRNA
Gm15534 processed_pseudogene
Gjb1 protein_coding
Gm12196 processed_pseudogene
Gbgt1 protein_coding
Gm11483 processed_pseudogene
Gm10134 lncRNA
Gm11213 protein_coding
Gm11482 lncRNA
Gm11214 protein_coding
Gm15647 lncRNA
Gm12198 lncRNA
G730003C15Rik lncRNA
Gm12199 lncRNA
Gm12200 lncRNA
Gm12660 lncRNA
Gm15490 processed_pseudogene
Gm15530 processed_pseudogene
Gm11216 lncRNA
Gm11217 lncRNA
Gm13381 lncRNA
Gm11218 processed_pseudogene
Gm11219 processed_pseudogene
Gm14843 processed_pseudogene
Gm15575 processed_pseudogene
Gm12661 processed_pseudogene
Gm15318 lncRNA
Gfi1b protein_coding
Glrx protein_coding
Gm12202 unprocessed_pseudogene
Gm12201 processed_pseudogene
Gm12203 processed_pseudogene
Gm15528 processed_pseudogene
Gm10654 TEC
Gap43 protein_coding
Gm15644 processed_pseudogene
Gadd45a protein_coding
Gm10459 TEC
Fzd7 protein_coding
Gm11484 processed_pseudogene
Gm11220 processed_pseudogene
Gm11403 processed_pseudogene
Gm11249 processed_pseudogene
Gm11751 lncRNA
Gm12911 lncRNA
Gm11404 processed_pseudogene
Gm11221 processed_pseudogene
Gm11222 processed_pseudogene
Gm11223 processed_pseudogene
Gm11224 processed_pseudogene
Gm11225 processed_pseudogene
Gm13385 processed_pseudogene
Gm13386 processed_pseudogene
Gm15712 processed_pseudogene
Gm15711 processed_pseudogene
Gm15713 lncRNA
Gm10856 lncRNA
Gm14845 processed_pseudogene
G630022F23Rik TEC
Gm11227 processed_pseudogene
Gm11228 lncRNA
Gm11229 processed_pseudogene
Gm11231 processed_pseudogene
Gm11232 protein_coding
Gm11233 processed_pseudogene
Gm11234 lncRNA
Gm13394 processed_pseudogene
Gm13393 lncRNA
Gm13396 processed_pseudogene
Gm14859 processed_pseudogene
Gm14858 lncRNA
Gm12204 lncRNA
Gm15464 processed_pseudogene
Gm11250 lncRNA
Gm11235 processed_pseudogene
Gm11251 processed_pseudogene
Gm11487 protein_coding
Gm11486 unprocessed_pseudogene
Gm11485 processed_pseudogene
Gm11488 processed_pseudogene
Gm11238 protein_coding
Gm11237 protein_coding
Gm11236 protein_coding
Gm11239 protein_coding
Fra10ac1 protein_coding
Glmp protein_coding
Gm13402 lncRNA
Gm13401 processed_pseudogene
Gm11240 lncRNA
Gm13867 unprocessed_pseudogene
Gm11758 protein_coding
Gm10059 processed_pseudogene
Gm11757 protein_coding
Gm13871 protein_coding
Gm11756 protein_coding
Gm12205 lncRNA
Gm10684 lncRNA
Frmd3 protein_coding
Gm12206 processed_pseudogene
Gm12207 lncRNA
Gm14840 processed_pseudogene
Gm11575 processed_pseudogene
Gm11576 processed_pseudogene
Gm11578 processed_pseudogene
Gm11577 processed_pseudogene
Gm11760 processed_pseudogene
Gm11405 processed_pseudogene
Gm14839 unprocessed_pseudogene
Gm11579 lncRNA
Gm11609 processed_pseudogene
Gm11581 processed_pseudogene
Gm13420 protein_coding
Gm11254 processed_pseudogene
Gm11258 processed_pseudogene
Gm11582 processed_pseudogene
Gm13547 protein_coding
Gm11253 processed_pseudogene
Gm11257 processed_pseudogene
Gm12912 processed_pseudogene
Gm11259 processed_pseudogene
Gm11256 processed_pseudogene
Gm11241 processed_pseudogene
Gm11590 processed_pseudogene
Gm11591 processed_pseudogene
Gm11587 lncRNA
Gm11588 lncRNA
Fxyd6 protein_coding
Gm11065 pseudogene
Gm14841 processed_pseudogene
Gm14837 processed_pseudogene
Gm14838 processed_pseudogene
Gm12208 processed_pseudogene
Gm12209 processed_pseudogene
Gm12210 processed_pseudogene
Fstl4 protein_coding
Gm11600 processed_pseudogene
Gm11599 processed_pseudogene
Gm14847 processed_pseudogene
Gm14848 processed_pseudogene
Gm10360 IG_V_pseudogene
Fxyd2 protein_coding
Gm11186 lncRNA
Gm11189 processed_pseudogene
Gm10648 lncRNA
Gm14861 processed_pseudogene
Gm10366 lncRNA
Gm14860 processed_pseudogene
Ftx lncRNA
Gm11188 processed_pseudogene
Gm14874 processed_pseudogene
Gm14875 processed_pseudogene
Gm14893 processed_pseudogene
Gm14892 processed_pseudogene
Gdf9 protein_coding
Gm11252 processed_pseudogene
Gm11242 processed_pseudogene
Gm11243 processed_pseudogene
Gm11244 processed_pseudogene
Gm11245 processed_pseudogene
Gm11246 processed_pseudogene
Gm10447 lncRNA
Gm11260 processed_pseudogene
Gm11261 lncRNA
Gm11262 processed_pseudogene
Gm11263 processed_pseudogene
Gm11409 processed_pseudogene
Gm11407 processed_pseudogene
Gm11408 processed_pseudogene
Gm11410 processed_pseudogene
Gm11406 processed_pseudogene
Gm12212 lncRNA
Galr1 protein_coding
Gm14822 processed_pseudogene
Gm15513 lncRNA
Gm14824 processed_pseudogene
Foxi3 protein_coding
Gm14823 processed_pseudogene
Gm14855 processed_pseudogene
Gm14854 processed_pseudogene
Gm11608 lncRNA
Gm15398 lncRNA
Gm15397 lncRNA
Gle1 protein_coding
Gm11606 processed_pseudogene
Gm11605 processed_pseudogene
Gm14853 processed_pseudogene
Gm1070 transcribed_unprocessed_pseudogene
Gm11034 protein_coding
Gm10524 TEC
Gm10095 processed_pseudogene
Gm12214 lncRNA
Gm12213 processed_pseudogene
Gm10282 protein_coding
Gcsam protein_coding
Gm12216 protein_coding
Gm14856 processed_pseudogene
Gm10253 TEC
Gm12217 processed_pseudogene
Gm12218 processed_pseudogene
Gm12220 unprocessed_pseudogene
Gm12748 processed_pseudogene
Gm12219 processed_pseudogene
Gm15591 lncRNA
Gm11765 processed_pseudogene
Gm11411 processed_pseudogene
Gm11412 lncRNA
Gm12914 lncRNA
Gm11264 lncRNA
Gm14852 unprocessed_pseudogene
Gm14857 processed_pseudogene
Gm14876 unprocessed_pseudogene
Ggt1 protein_coding
Gm13751 processed_pseudogene
Gm13754 unitary_pseudogene
Gm13749 lncRNA
Gm13748 lncRNA
Gm13750 processed_pseudogene
Ggn protein_coding
Gm15522 lncRNA
Gm15640 lncRNA
Gm15638 lncRNA
Gm11266 lncRNA
Gm11267 lncRNA
Gm11268 processed_pseudogene
Gm11269 lncRNA
Gm14877 processed_pseudogene
Gm14878 processed_pseudogene
Gm14879 processed_pseudogene
Gm14882 processed_pseudogene
Gm14881 processed_pseudogene
Gm14880 processed_pseudogene
Ggt5 protein_coding
Gm12221 processed_pseudogene
Gm12222 processed_pseudogene
Frem1 protein_coding
Gm12223 lncRNA
Gm14834 processed_pseudogene
Gm14836 processed_pseudogene
Gm14833 processed_pseudogene
Gm14835 processed_pseudogene
Fzd5 protein_coding
Gm10680 lncRNA
Gm10364 transcribed_processed_pseudogene
Gm14849 processed_pseudogene
Gm11248 processed_pseudogene
Gm11185 processed_pseudogene
Gm11033 lncRNA
Gm11413 lncRNA
Gm11184 lncRNA
Gm14870 processed_pseudogene
Gm12224 lncRNA
Gm14869 processed_pseudogene
Gm14868 processed_pseudogene
Gm12226 processed_pseudogene
Gm12225 processed_pseudogene
Gm14886 processed_pseudogene
Gm10112 processed_pseudogene
Ggcx protein_coding
Gm11414 processed_pseudogene
Gm10154 processed_pseudogene
Gm10358 protein_coding
Gm11415 lncRNA
Gm15659 processed_pseudogene
Gm12416 processed_pseudogene
Gm12414 lncRNA
Gm10649 lncRNA
Gm12421 processed_pseudogene
Gm12420 processed_pseudogene
Gm12415 lncRNA
Gba protein_coding
Gm14898 processed_pseudogene
Gm14899 processed_pseudogene
Gm14900 processed_pseudogene
Gm12227 lncRNA
Gm12229 processed_pseudogene
Gm12418 processed_pseudogene
Gm12419 processed_pseudogene
Gm12417 processed_pseudogene
Gm14908 processed_pseudogene
Gm12413 processed_pseudogene
Gm10876 lncRNA
Gm15622 lncRNA
Gm10558 lncRNA
Gm15518 lncRNA
Frat1 protein_coding
Frat2 protein_coding
Gm14921 processed_pseudogene
Gm14922 processed_pseudogene
Gm14923 processed_pseudogene
Gm14937 processed_pseudogene
Gm14938 processed_pseudogene
Gm14936 lncRNA
Gm14939 processed_pseudogene
Gm10988 processed_pseudogene
Gm15620 processed_pseudogene
Gm12550 processed_pseudogene
Gm15401 lncRNA
Gm15402 lncRNA
Gm14896 processed_pseudogene
Gm12551 unprocessed_pseudogene
Gm12230 processed_pseudogene
Gm14895 processed_pseudogene
Gm14894 processed_pseudogene
Gm14897 processed_pseudogene
Gm14905 processed_pseudogene
Gm14903 processed_pseudogene
Gm14906 processed_pseudogene
Gm14907 processed_pseudogene
Gm14904 processed_pseudogene
Gm14919 processed_pseudogene
Gm14918 processed_pseudogene
Gm14913 processed_pseudogene
Gm14911 processed_pseudogene
Gm14914 processed_pseudogene
Gm14917 processed_pseudogene
G730013B05Rik lncRNA
Gm14916 processed_pseudogene
Gm14912 processed_pseudogene
Gm14915 processed_pseudogene
Gm14909 processed_pseudogene
Gm14910 processed_pseudogene
Gm12630 processed_pseudogene
Gm14926 processed_pseudogene
Gm14929 lncRNA
Gm14928 processed_pseudogene
Gm14931 processed_pseudogene
Gm14927 processed_pseudogene
Gm14930 processed_pseudogene
Gm14932 processed_pseudogene
Gm14943 processed_pseudogene
Gm14945 processed_pseudogene
Gm14946 processed_pseudogene
Gm14942 processed_pseudogene
Gm14947 processed_pseudogene
Gm14940 processed_pseudogene
Gm14951 lncRNA
Gm14950 lncRNA
Gm12600 lncRNA
Gm12604 processed_pseudogene
Gm12631 lncRNA
Gm12646 processed_pseudogene
Gm14957 unprocessed_pseudogene
Gm14971 processed_pseudogene
Gm14973 processed_pseudogene
Gm14972 processed_pseudogene
Gm14970 processed_pseudogene
Gm14975 processed_pseudogene
Gm14986 processed_pseudogene
Gm15650 lncRNA
Gm14985 processed_pseudogene
Gm14983 processed_pseudogene
Gm15668 lncRNA
Gm15669 lncRNA
Gm15671 lncRNA
Gm14471 lncRNA
Gm10702 pseudogene
Gm11149 lncRNA
Frem3 protein_coding
Gm15417 lncRNA
Gm15670 processed_pseudogene
Gm14984 processed_pseudogene
Gm15343 lncRNA
Gm14987 processed_pseudogene
Ftcd protein_coding
Gm14982 processed_pseudogene
Gm14976 processed_pseudogene
Gm14977 processed_pseudogene
Gm14981 processed_pseudogene
Gm14979 processed_pseudogene
Gm14980 processed_pseudogene
Gm12645 processed_pseudogene
Gcfc2 protein_coding
Gm12601 unprocessed_pseudogene
Galc protein_coding
Gm12235 processed_pseudogene
G3bp1 protein_coding
Gab1 protein_coding
Gm13281 unprocessed_pseudogene
Gm13273 unprocessed_pseudogene
Gm13282 unprocessed_pseudogene
Gm13274 lncRNA
Gm13271 protein_coding
Gm13286 unprocessed_pseudogene
Gm10583 pseudogene
Gm13283 protein_coding
Gm10582 pseudogene
Gm13284 unprocessed_pseudogene
Gm10581 pseudogene
Gm13290 protein_coding
Gm10580 pseudogene
Gm13289 protein_coding
Gm13272 protein_coding
Gm13276 protein_coding
Gm13277 protein_coding
Gm13278 protein_coding
Gm13275 protein_coding
Gm13279 protein_coding
Gm12238 lncRNA
Gm13285 protein_coding
Glra1 protein_coding
Gm13287 protein_coding
Gm13288 protein_coding
Gm12602 lncRNA
Gm12236 lncRNA
Gm12237 processed_pseudogene
Gm12239 lncRNA
Gm12240 processed_pseudogene
Gm12241 processed_pseudogene
Gm12607 processed_pseudogene
Gm12606 lncRNA
Gm12609 lncRNA
Gm12610 lncRNA
Gm12608 processed_pseudogene
Gm12629 lncRNA
Gm12633 processed_pseudogene
Gm12634 processed_pseudogene
Gm12635 processed_pseudogene
Gm12636 processed_pseudogene
Gm12632 processed_pseudogene
Gm12643 processed_pseudogene
Gm12644 processed_pseudogene
Gm10787 lncRNA
Gm12242 processed_pseudogene
Gm12653 processed_pseudogene
Gm12668 lncRNA
Gm12670 lncRNA
Gm12667 processed_pseudogene
Gm12669 processed_pseudogene
Gm12671 processed_pseudogene
Gm14487 lncRNA
Gm10645 TEC
Gm12666 protein_coding
Gm12638 processed_pseudogene
Gm14486 lncRNA
Gm12637 lncRNA
Gm12639 processed_pseudogene
Gm12641 processed_pseudogene
Gm12642 processed_pseudogene
Gm14488 lncRNA
Gm12649 lncRNA
Gm12640 processed_pseudogene
Gm12650 processed_pseudogene
Gm12647 processed_pseudogene
Gm12648 lncRNA
Gm12654 processed_pseudogene
Gm12655 lncRNA
Gm12656 processed_pseudogene
Gm12243 lncRNA
Galnt10 protein_coding
Gm12657 processed_pseudogene
Gm15660 processed_pseudogene
Gm12244 processed_pseudogene
Gm12245 processed_pseudogene
Gm12249 lncRNA
Gm10941 lncRNA
Gm13400 processed_pseudogene
Gm12248 protein_coding
Gm12247 processed_pseudogene
Gemin5 protein_coding
Gcnt4 protein_coding
Gm12693 processed_pseudogene
Gipc1 protein_coding
Gm12246 lncRNA
Gm12250 processed_pseudogene
Gfm2 protein_coding
Gm12694 lncRNA
Gm12703 lncRNA
Gm12704 processed_pseudogene
Gm12708 lncRNA
Gm12707 lncRNA
Gm12251 processed_pseudogene
Gm12252 processed_pseudogene
Gm12253 protein_coding
Foxn3 protein_coding
Gm12254 processed_pseudogene
Gm12255 processed_pseudogene
Gm10272 protein_coding
Gm10024 protein_coding
Gm10142 protein_coding
Gm10100 protein_coding
Gm12570 processed_pseudogene
Gm15154 processed_pseudogene
Gm10318 protein_coding
Gla protein_coding
Gm12258 protein_coding
Gm12259 lncRNA
Gm15624 lncRNA
Gm12256 lncRNA
Gm12257 lncRNA
Gm15693 processed_pseudogene
Gm1043 protein_coding
Gapdhs protein_coding
Gm10344 TEC
Gm10923 processed_pseudogene
Gm10433 lncRNA
Gm15018 processed_pseudogene
Gm10644 lncRNA
Gm13405 lncRNA
Gm10873 lncRNA
Gm10432 lncRNA
Gm12695 protein_coding
Gm12696 processed_pseudogene
Gm12697 processed_pseudogene
Gm15020 lncRNA
Gm15023 protein_coding
Gm12676 lncRNA
Gm15022 processed_pseudogene
Foxd1 protein_coding
Gm15017 lncRNA
Gm10320 protein_coding
Gm10643 protein_coding
Gm15015 lncRNA
Gm13426 processed_pseudogene
Fubp3 protein_coding
Gm10435 lncRNA
Gjc2 protein_coding
Gm12691 transcribed_processed_pseudogene
Gm12692 processed_pseudogene
Gm12787 processed_pseudogene
Gm12788 processed_pseudogene
Gatad2b protein_coding
Gm13425 lncRNA
Gm13424 processed_pseudogene
Gm10434 pseudogene
Gm15021 processed_pseudogene
Gm15019 unprocessed_pseudogene
Gm13427 lncRNA
Gm15722 lncRNA
Gm15569 lncRNA
Gja3 protein_coding
Gjb2 protein_coding
Gm12263 processed_pseudogene
Gm12262 processed_pseudogene
Gjb6 protein_coding
Gm15016 processed_pseudogene
Gm13441 lncRNA
Gabrr3 protein_coding
Gldnos lncRNA
Gldn protein_coding
Gm13442 lncRNA
Gm12261 processed_pseudogene
Gm12846 processed_pseudogene
Gm10146 processed_pseudogene
Gm14997 processed_pseudogene
Gm14994 processed_pseudogene
Gm14999 processed_pseudogene
Gm14998 processed_pseudogene
Gm14993 processed_pseudogene
Gm14992 processed_pseudogene
Gm14996 processed_pseudogene
Gm14990 processed_pseudogene
Gm14995 processed_pseudogene
Fxyd5 protein_coding
Gm12851 processed_pseudogene
Gm14991 unprocessed_pseudogene
Gm15006 processed_pseudogene
Gm15003 processed_pseudogene
Gm15005 processed_pseudogene
Gm15004 processed_pseudogene
Fxyd7 protein_coding
Gm15010 processed_pseudogene
Gm13608 processed_pseudogene
Gm13609 lncRNA
Fxyd1 protein_coding
Glra4 protein_coding
Gm15009 transcribed_processed_pseudogene
Gm15320 transcribed_unprocessed_pseudogene
Gm15321 processed_pseudogene
Gm12264 lncRNA
Gm15026 processed_pseudogene
Gm15025 processed_pseudogene
Fxyd3 protein_coding
Gm15475 lncRNA
Gm10445 lncRNA
Gm15332 unprocessed_pseudogene
Gm15331 unprocessed_pseudogene
Gm15329 unprocessed_pseudogene
Gm15038 transcribed_processed_pseudogene
Gm15039 processed_pseudogene
Gm15042 processed_pseudogene
Gm15045 processed_pseudogene
Gm15043 processed_pseudogene
Gm15044 processed_pseudogene
Gm13610 lncRNA
Gm15040 processed_pseudogene
Gm15041 processed_pseudogene
Gm12714 lncRNA
Gm12852 processed_pseudogene
Gm12705 lncRNA
Gm12681 lncRNA
Gm10444 unprocessed_pseudogene
Gm14988 processed_pseudogene
Gm14989 processed_pseudogene
Gm15000 processed_pseudogene
Gm15001 processed_pseudogene
Gm10305 TEC
Gm12689 protein_coding
Gm12685 processed_pseudogene
Gm12686 processed_pseudogene
Gm12684 processed_pseudogene
Gm12683 processed_pseudogene
Gm12690 lncRNA
Gm12687 processed_pseudogene
Gm12688 lncRNA
Foxd3 protein_coding
G430095P16Rik protein_coding
Gm12682 lncRNA
Gadd45gip1 protein_coding
Gm15007 processed_pseudogene
Gm13611 processed_pseudogene
Gm12702 lncRNA
G630030J09Rik lncRNA
Gm10640 lncRNA
Gm12701 lncRNA
Gm12706 processed_pseudogene
Gm15002 processed_pseudogene
Gm12700 processed_pseudogene
Gcdh protein_coding
Gbe1 protein_coding
Gm15491 lncRNA
Gm15013 protein_coding
Gm15012 processed_pseudogene
Gm10577 TEC
Gm10576 TEC
Gm12265 lncRNA
Gm12266 processed_pseudogene
Gm12770 processed_pseudogene
Gm12771 processed_pseudogene
Gm12763 lncRNA
Gm12782 processed_pseudogene
Gm12768 processed_pseudogene
Gm12757 processed_pseudogene
Gm12765 unprocessed_pseudogene
Gm12773 processed_pseudogene
Gm12755 unprocessed_pseudogene
Gm12760 processed_pseudogene
Gm12779 processed_pseudogene
Gm15625 processed_pseudogene
Gm10257 processed_pseudogene
Gid4 protein_coding
Gm12268 processed_pseudogene
Gm12267 processed_pseudogene
Gm12785 processed_pseudogene
Gm12801 lncRNA
Gm12796 lncRNA
Gm12793 processed_pseudogene
Gm12795 processed_pseudogene
Gm12798 lncRNA
Gm15011 processed_pseudogene
Gm12778 processed_pseudogene
Gm12783 unprocessed_pseudogene
Gm15046 lncRNA
Frmpd3 protein_coding
Fstl3 protein_coding
Gm15235 processed_pseudogene
Gm15553 processed_pseudogene
Gm15554 processed_pseudogene
Gm15047 processed_pseudogene
Gm15555 lncRNA
Gm10972 processed_pseudogene
Gm15234 lncRNA
Gm15523 lncRNA
Gm12762 lncRNA
Gm15264 unprocessed_pseudogene
Gm12758 lncRNA
Gm10443 processed_pseudogene
Gm15263 processed_pseudogene
Gbf1 protein_coding
Gm13413 processed_pseudogene
Gm11146 protein_coding
Gm12622 processed_pseudogene
Gm12628 unprocessed_pseudogene
