,Feature,Segment1.Slope,Segment2.Slope,Segment3.Slope,Segment4.Slope,Segment5.Slope,Segment6.Slope,Segment1.Trend,Segment2.Trend,Segment3.Trend,Segment4.Trend,Segment5.Trend,Segment6.Trend,Segment1.Pvalue,Segment2.Pvalue,Segment3.Pvalue,Segment4.Pvalue,Segment5.Pvalue,Segment6.Pvalue,Breakpoint1,Breakpoint2,Breakpoint3,Breakpoint4,Breakpoint5,AdjustedR2,X3m_s1.Trend,X3m_s2.Trend,X3m_s3.Trend,X3m_s4.Trend,X3m_s5.Trend,X6m_s1.Trend,X6m_s2.Trend,X6m_s3.Trend,X6m_s4.Trend,X6m_s5.Trend,X9m_s1.Trend,X9m_s2.Trend,X9m_s3.Trend,X9m_s4.Trend,X9m_s5.Trend,X9m_s6.Trend,X12m_s1.Trend,X12m_s2.Trend,X12m_s3.Trend,X12m_s4.Trend,X12m_s5.Trend,X15m_s1.Trend,X15m_s2.Trend,X15m_s3.Trend,X15m_s4.Trend,X15m_s5.Trend,X15m_s6.Trend,X18m_s1.Trend,X18m_s2.Trend,X18m_s3.Trend,X18m_s4.Trend,X21m_s1.Trend,X21m_s2.Trend,X21m_s3.Trend,X21m_s4.Trend,X21m_s5.Trend,X21m_s6.Trend,X24m_s1.Trend,X24m_s2.Trend,X24m_s3.Trend,X24m_s4.Trend,X27m_s1.Trend,X27m_s2.Trend,X27m_s3.Trend,X27m_s4.Trend
Rgmb,Rgmb,-4.39583711390572,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00217443594472955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213145670870583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm6257,Gm6257,-0.34025,0.6539,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.212975966708333,0.0950867899948018,NA,NA,NA,NA,14.7766004562934,NA,NA,NA,NA,0.213076089586713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Usp21,Usp21,-2.23750898715672,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000955263341140128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212936078079034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Selplg,Selplg,1.68478873709184,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000784071047553289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212923636246441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sord,Sord,42.116,-40.707,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.151303513485925,0.0945875758431064,NA,NA,NA,NA,11.962720223968,NA,NA,NA,NA,0.212581053990246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Atg9a,Atg9a,-7.42730712686334,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000580757699899737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212446941418298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm37090,Gm37090,0.498372226612067,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000617799710360517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212442347687808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gnl3l,Gnl3l,6.2811,-8.856,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.156233620603119,0.0879865180457631,NA,NA,NA,NA,14.9433403942961,NA,NA,NA,NA,0.212440987451453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Slc2a8,Slc2a8,-2.90588705911478,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00410654645127849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212376809074264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4930467K11Rik,4930467K11Rik,0.167282562132391,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00858785137806152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212219195570479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cntnap5a,Cntnap5a,1.71880946524259,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000583134020357361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21213582124046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm45201,Gm45201,0.288765339430006,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00446604547360372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212018896410582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Itga3,Itga3,-2.45291659457575,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000607524421004842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21190237118214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm37004,Gm37004,-0.21956,0.46132,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.229913349087966,0.0968007425259537,NA,NA,NA,NA,14.2141333370652,NA,NA,NA,NA,0.211884236194523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Olfr597,Olfr597,0.333069893417044,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0370660677394624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21187645578223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sh3glb1,Sh3glb1,-13.8026478817588,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00643147615300703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211679598083684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Mfsd10,Mfsd10,-1.5526,7.0805,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.145114302470942,0.0991912652842551,NA,NA,NA,NA,19.9792378917981,NA,NA,NA,NA,0.211662653234605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vti1b,Vti1b,-5.7778580467584,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000602924364062768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211657822882039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Srgap3,Srgap3,1.08133452708315,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00304532565700942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211619311693672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cyp2c68,Cyp2c68,0.367116199529533,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00446865455247813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211527090194745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ptchd1,Ptchd1,0.33479087165296,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0802650127505219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21150208685457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wnk1,Wnk1,37.516,-65.871,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.151463662760748,0.096179569921084,NA,NA,NA,NA,15.0429854174165,NA,NA,NA,NA,0.211475028109204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ccdc6,Ccdc6,9.3544,-3.0302,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.193148054184197,0.091085959540743,NA,NA,NA,NA,8.94711587160396,NA,NA,NA,NA,0.211375737929005,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Phb,Phb,-14.8827307961255,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00134748836629079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211362501948732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Iba57,Iba57,-3.92286222370236,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000596646427231623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211348953677505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Malsu1,Malsu1,-1.67192117558551,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00411674179738928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211303408600426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Coq10a,Coq10a,-27.1030008020619,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000727097303155321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211256838110149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm42769,Gm42769,0.294797642365255,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00627550549182238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211245826952115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
D130004A15Rik,D130004A15Rik,0.408545532338989,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000962854625350912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21123884896497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nomo1,Nomo1,-6.74634053290248,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00293951392107897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211211259537142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Il5,Il5,0.277896080873935,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00252421999081532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211140674461788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fez1,Fez1,1.03615237649766,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000607120041532977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211010274382925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nlrp1b,Nlrp1b,0.353257360883464,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000757986247810887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21099442063035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm49344,Gm49344,0.485687289393285,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000632318265896149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210927638400197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kif1a,Kif1a,1.47838906682279,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00118721353488665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21076719985127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C630043F03Rik,C630043F03Rik,0.401303154649161,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00145564625236021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210740159818625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Olfr1093,Olfr1093,0.450169493595172,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00132866481618963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210608028641132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cracr2a,Cracr2a,-2.5117,1.564,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.145386247030238,0.0911494049655174,NA,NA,NA,NA,10.7843274055236,NA,NA,NA,NA,0.21058684826925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arcn1,Arcn1,5.4682,-35.518,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.288487175368877,0.0998416836975874,NA,NA,NA,NA,17.7941042592017,NA,NA,NA,NA,0.210291737307705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm44607,Gm44607,-0.79137,0.54355,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.158374717034138,0.0912892879037273,NA,NA,NA,NA,11.0154825348107,NA,NA,NA,NA,0.210275951454564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fam114a2,Fam114a2,-3.59392620122771,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00174136665241002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21021881876786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Tacc2,Tacc2,-35.0590581361132,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000851556966437599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210189947930841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm8479,Gm8479,0.218996130090135,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00298207598353628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210187808308248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rab2b,Rab2b,0.589643168546704,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0155258821899994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210144312967506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Adgrg5,Adgrg5,0.446777905143675,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000651709877828143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210024335426483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AC151266.1,AC151266.1,0.396795342198866,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00143323390731745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209836702944249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bphl,Bphl,-2.623289945848,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00197013626889271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20979482544971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Olfr1450,Olfr1450,0.574788733286317,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00603906181886732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209731942107262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sirt5,Sirt5,-2.14593335930873,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00318184774951638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209666357823615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Blk,Blk,0.988468990725787,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000680487954367994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209625828005484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm8883,Gm8883,0.310881964965769,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00345336537115375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209614275643826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rorb,Rorb,1.74656500750386,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000629132049618611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20943990796616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gars,Gars,1159.9,-6.2028,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.20664937133401,0.08620859363154,NA,NA,NA,NA,3.08896215071235,NA,NA,NA,NA,0.209396371241426,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6530402F18Rik,6530402F18Rik,1.37469480161079,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00182978201822988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209380594467473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Catsperd,Catsperd,-138.42,0.33015,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.174735460587633,0.0925097333193528,NA,NA,NA,NA,3.04897546871034,NA,NA,NA,NA,0.209283992541128,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Abcc1,Abcc1,4.14467816509138,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000763531289678958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209240786352443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kpna4,Kpna4,11.903,-20.265,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.188576901223638,0.0915626233962736,NA,NA,NA,NA,14.4461127283062,NA,NA,NA,NA,0.209211936786684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Nrip2,Nrip2,-0.553188659774241,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.0259096503499397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209143153257861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm6567,Gm6567,0.347026851996712,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000642205127240573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209065676282194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Obscn,Obscn,-56.108560210248,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00241668902302346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209064518983431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Svet1,Svet1,-93.786,0.57396,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.223033988212425,0.0887009914313552,NA,NA,NA,NA,3.12157454975895,NA,NA,NA,NA,0.20905981234413,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3200001D21Rik,3200001D21Rik,0.438397869592182,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00125979363512722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208907263665535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm42436,Gm42436,0.321209761604523,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.012357410102825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208650102099836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rhox2a,Rhox2a,0.185156403007351,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0990619864327694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20861575192794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
